   0.00000000       2.5992980226874352E-002
   30.0000000       2.8279503807425499E-002
   60.0000000       3.1546410173177719E-002
   90.0000000       3.4670460969209671E-002
   120.000000       3.5653345286846161E-002
   150.000000       3.3484879881143570E-002
   180.000000       2.9019413515925407E-002
   210.000000       2.4526659399271011E-002
   240.000000       2.1695116534829140E-002
   270.000000       2.0986467599868774E-002
   300.000000       2.2052291780710220E-002
   330.000000       2.4044750258326530E-002
   360.000000       2.5992980226874352E-002
   360.000000       7.8043751418590546E-002
   390.000000       7.7500037848949432E-002
   420.000000       7.8538849949836731E-002
   450.000000       7.9538263380527496E-002
   480.000000       7.9158484935760498E-002
   510.000000       7.6934091746807098E-002
   540.000000       7.3190972208976746E-002
   570.000000       6.9867864251136780E-002
   600.000000       6.8950287997722626E-002
   630.000000       7.0251949131488800E-002
   660.000000       7.2589226067066193E-002
   690.000000       7.4749812483787537E-002
   720.000000       7.8043751418590546E-002
   720.000000       9.2861808836460114E-002
   750.000000       9.2254936695098877E-002
   780.000000       9.2985585331916809E-002
   810.000000       9.4290181994438171E-002
   840.000000       9.5211535692214966E-002
   870.000000       9.4651393592357635E-002
   900.000000       9.1729089617729187E-002
   930.000000       8.9093022048473358E-002
   960.000000       8.9426107704639435E-002
   990.000000       9.1498456895351410E-002
   1020.00000       9.3597210943698883E-002
   1050.00000       9.4066224992275238E-002
   1080.00000       9.2861808836460114E-002
   1080.00000       9.7661852836608887E-002
   1110.00000       9.6202723681926727E-002
   1140.00000       9.6949420869350433E-002
   1170.00000       9.9341295659542084E-002
   1200.00000      0.10189090669155121     
   1230.00000      0.10224180668592453     
   1260.00000       9.9456779658794403E-002
   1290.00000       9.6883513033390045E-002
   1320.00000       9.7082681953907013E-002
   1350.00000       9.8926305770874023E-002
   1380.00000      0.10037548840045929     
   1410.00000       9.9875062704086304E-002
   1440.00000       9.7661852836608887E-002
