   0.00000000       7.1063064038753510E-002
   30.0000000       6.7983016371726990E-002
   60.0000000       6.5577551722526550E-002
   90.0000000       6.6204540431499481E-002
   120.000000       7.1172602474689484E-002
   150.000000       7.9684667289257050E-002
   180.000000       8.9032568037509918E-002
   210.000000       9.4695448875427246E-002
   240.000000       9.3663565814495087E-002
   270.000000       8.7042003870010376E-002
   300.000000       7.9131059348583221E-002
   330.000000       7.3343671858310699E-002
   360.000000       7.1063064038753510E-002
   360.000000       2.8346620500087738E-002
   390.000000       2.9810333624482155E-002
   420.000000       2.9561975970864296E-002
   450.000000       2.9399817809462547E-002
   480.000000       3.0019747093319893E-002
   510.000000       3.1718716025352478E-002
   540.000000       3.4321878105401993E-002
   570.000000       3.5913467407226563E-002
   600.000000       3.4795723855495453E-002
   630.000000       3.1877335160970688E-002
   660.000000       2.9373450204730034E-002
   690.000000       2.8708813712000847E-002
   720.000000       2.8346620500087738E-002
   720.000000       2.5542834773659706E-002
   750.000000       2.6210729032754898E-002
   780.000000       2.4629324674606323E-002
   810.000000       2.2082610055804253E-002
   840.000000       2.0353384315967560E-002
   870.000000       2.0957134664058685E-002
   900.000000       2.3842459544539452E-002
   930.000000       2.5840191170573235E-002
   960.000000       2.5026272982358932E-002
   990.000000       2.2964332252740860E-002
   1020.00000       2.2024357691407204E-002
   1050.00000       2.3435048758983612E-002
   1080.00000       2.5542834773659706E-002
   1080.00000       2.5220997631549835E-002
   1110.00000       2.5500433519482613E-002
   1140.00000       2.2979740053415298E-002
   1170.00000       1.9582295790314674E-002
   1200.00000       1.7660196870565414E-002
   1230.00000       1.8662083894014359E-002
   1260.00000       2.1930906921625137E-002
   1290.00000       2.4144971743226051E-002
   1320.00000       2.3571468889713287E-002
   1350.00000       2.1796470507979393E-002
   1380.00000       2.1104859188199043E-002
   1410.00000       2.2722745314240456E-002
   1440.00000       2.5220997631549835E-002
