   0.00000000       60.050274744632645     
   30.0000000       61.128385916904492     
   60.0000000       62.066174733920526     
   90.0000000       62.903138945103407     
   120.000000       62.997109657696654     
   150.000000       61.110775273649331     
   180.000000       57.749280953048618     
   210.000000       55.702445110856317     
   240.000000       56.422611933424186     
   270.000000       58.543184989038416     
   300.000000       59.717800572796151     
   330.000000       59.177931849755637     
   360.000000       60.050274744632645     
   360.000000       164.33900515426069     
   390.000000       168.06675789078827     
   420.000000       174.75184285492895     
   450.000000       182.99323442833511     
   480.000000       189.57988114546367     
   510.000000       191.31154272824548     
   540.000000       187.21880478527774     
   570.000000       180.15094886591254     
   600.000000       173.65519426536392     
   630.000000       169.19261862217991     
   660.000000       167.19655454630848     
   690.000000       167.66577426088097     
   720.000000       164.33900515426069     
   720.000000       249.32819210315728     
   750.000000       254.89810149440933     
   780.000000       263.57409059830979     
   810.000000       271.22424979498686     
   840.000000       273.46582258598966     
   870.000000       268.43288383921509     
   900.000000       256.90392122820265     
   930.000000       244.48004101448657     
   960.000000       237.42055786630459     
   990.000000       236.74536498523361     
   1020.00000       240.26399856509701     
   1050.00000       245.49389256603286     
   1080.00000       249.32819210315728     
   1080.00000       303.45689725479707     
   1110.00000       307.88063822013356     
   1140.00000       313.13733596522076     
   1170.00000       315.13431864111084     
   1200.00000       312.50774807851025     
   1230.00000       305.64629300421558     
   1260.00000       294.70193822022799     
   1290.00000       284.84350711459666     
   1320.00000       282.80783525557899     
   1350.00000       287.34991676838638     
   1380.00000       294.20187854922477     
   1410.00000       300.58583702859585     
   1440.00000       303.45689725479707     
