0 0.32428743172 210.0
1 -112.371996231 210.0
2 -48.6455032036 210.0
3 -30.8612465705 210.0
4 -22.6674515537 210.0
5 -17.960833136 210.0
6 -15.1732445405 210.0
7 -13.1130427804 210.0
8 -11.79710394 210.0
9 -11.79710394 210.0
10 -10.1260345195 210.0
11 -9.6504323316 210.0
12 -9.31540670296 210.0
13 -9.14946807987 210.0
14 -9.09783502377 210.0
15 -9.18643480819 210.0
16 -9.3765871515 210.0
17 -9.74861258189 210.0
18 -10.2456630746 210.0
19 -11.0160757414 210.0
20 -12.0003608203 210.0
21 -13.3625310894 210.0
22 -15.2715567014 210.0
23 -18.2071919007 210.0
24 -22.5937064638 210.0
25 -29.9084134752 210.0
26 -42.7547497316 210.0
27 -50.1605497727 210.0
28 -43.8502878777 210.0
29 -33.1330653067 210.0
30 -23.8837996009 210.0
31 -18.6688348234 210.0
32 -15.1907000875 210.0
33 -12.9618541429 210.0
34 -11.3314550556 210.0
35 -10.2192033501 210.0
36 -9.29360864873 210.0
37 -8.6974952731 210.0
38 -8.17148361438 210.0
39 -7.8227233621 210.0
40 -7.58077990044 210.0
41 -7.42871951175 210.0
42 -7.38666709789 210.0
43 -7.40554869519 210.0
44 -7.53850457709 210.0
45 -7.74830947186 210.0
46 -8.03321279613 210.0
47 -8.4966952014 210.0
48 -9.03741386029 210.0
49 -9.77188152672 210.0
50 -10.7776573288 210.0
51 -12.1047761265 210.0
52 -13.9087496066 210.0
53 -16.257198407 210.0
54 -19.4607822094 210.0
55 -22.7541384061 210.0
56 -24.7947756051 210.0
57 -24.2247979377 210.0
58 -22.0948499658 210.0
59 -18.8197185421 210.0
60 -15.6847260901 210.0
61 -13.2343928825 210.0
62 -11.4245279735 210.0
63 -10.1507446817 210.0
64 -9.13738513875 210.0
65 -8.40437803523 210.0
66 -7.79072307713 210.0
67 -7.40875806869 210.0
68 -7.0368946919 210.0
69 -6.82138746262 210.0
70 -6.66143093964 210.0
71 -6.58626493296 210.0
72 -6.5888186992 210.0
73 -6.65186095608 210.0
74 -6.79470674178 210.0
75 -6.98880717035 210.0
76 -7.31700117226 210.0
77 -7.69092771871 210.0
78 -8.2950784225 210.0
79 -8.92905626184 210.0
80 -9.84630849397 210.0
81 -10.9894139118 210.0
82 -12.5128011824 210.0
83 -14.4393357166 210.0
84 -16.7131576822 210.0
85 -18.6350114795 210.0
86 -19.6896502104 210.0
87 -19.3487447539 210.0
88 -17.8300380781 210.0
89 -15.6977810807 210.0
90 -13.4901100195 210.0
91 -11.6622123825 210.0
92 -10.2509933939 210.0
93 -9.20289388173 210.0
94 -8.37631449877 210.0
95 -7.75789950731 210.0
96 -7.23913222008 210.0
97 -6.92227487104 210.0
98 -6.60494653997 210.0
99 -6.60494653997 210.0
100 -6.31248896024 210.0
101 -6.26445606059 210.0
102 -6.27956335194 210.0
103 -6.34172009845 210.0
104 -6.49194999215 210.0
105 -6.69067221792 210.0
106 -7.02665305927 210.0
107 -7.40241795915 210.0
108 -7.9610351669 210.0
109 -8.65351305037 210.0
110 -9.50384637951 210.0
111 -10.6470148215 210.0
112 -12.0594678493 210.0
113 -13.8218772557 210.0
114 -15.7508440529 210.0
115 -17.4323997079 210.0
116 -18.1937675358 210.0
117 -17.7444874577 210.0
118 -16.4317103718 210.0
119 -14.5465841248 210.0
120 -12.6526144505 210.0
121 -11.0235156488 210.0
122 -9.74999010145 210.0
123 -8.80542047843 210.0
124 -8.04249818933 210.0
125 -7.49841298514 210.0
126 -7.00849968565 210.0
127 -6.7242425808 210.0
128 -6.4371761282 210.0
129 -6.29879740185 210.0
130 -6.19191721796 210.0
131 -6.1523245731 210.0
132 -6.17332242525 210.0
133 -6.24824215376 210.0
134 -6.41417956026 210.0
135 -6.62916251397 210.0
136 -6.97919366737 210.0
137 -7.37804727382 210.0
138 -7.92407650658 210.0
139 -8.66538631401 210.0
140 -9.5434746955 210.0
141 -10.7013014632 210.0
142 -12.1723782947 210.0
143 -13.9081046509 210.0
144 -15.7289524149 210.0
145 -17.3167492971 210.0
146 -17.8938333724 210.0
147 -17.1335426228 210.0
148 -15.8508888211 210.0
149 -13.9454801548 210.0
