0 195.0
1 195.0
2 210.0
3 210.0
4 210.0
5 210.0
6 225.0
7 225.0
8 225.0
9 225.0
10 225.0
11 240.0
12 240.0
13 240.0
14 240.0
15 255.0
16 255.0
17 255.0
18 255.0
19 255.0
20 255.0
21 255.0
22 30.0
23 30.0
24 45.0
25 45.0
26 225.0
27 210.0
28 210.0
29 210.0
30 210.0
31 210.0
32 210.0
33 225.0
34 225.0
35 225.0
36 225.0
37 225.0
38 225.0
39 240.0
40 240.0
41 240.0
42 240.0
43 255.0
44 255.0
45 255.0
46 255.0
47 270.0
48 270.0
49 270.0
50 270.0
51 270.0
52 345.0
53 15.0
54 15.0
55 30.0
56 225.0
57 225.0
58 225.0
59 225.0
60 225.0
61 225.0
62 225.0
63 225.0
64 225.0
65 225.0
66 225.0
67 240.0
68 240.0
69 240.0
70 240.0
71 240.0
72 255.0
73 255.0
74 255.0
