   0.00000000       44.334255841621477     
   15.0000000       46.551711625375944     
   30.0000000       48.610650840558790     
   45.0000000       50.384486151045806     
   60.0000000       51.595556387769122     
   75.0000000       51.994075678847302     
   90.0000000       51.451555682976220     
   105.000000       49.981762786063001     
   120.000000       47.629069046213417     
   135.000000       44.663042307031617     
   150.000000       41.346322418499888     
   165.000000       37.938327362471597     
   180.000000       34.712172615646203     
   195.000000       31.889541881315395     
   210.000000       29.693846906458230     
   225.000000       28.277931789738133     
   240.000000       27.717383755779860     
   255.000000       28.035588353020561     
   270.000000       29.188230708062061     
   285.000000       31.050894840153610     
   300.000000       33.439358381172603     
   315.000000       36.190357358407013     
   330.000000       39.098068766269144     
   345.000000       42.029074263273323     
   360.000000       44.334255841621477     
